source,target,source_name,target_name,source_opinion,target_opinion,source_group,target_group
23,68,Karen Sanchez,Shane Cox,1,1,1,1
23,73,Karen Sanchez,Alice Sanders,1,1,1,1
23,78,Karen Sanchez,Jamie Ross,1,1,1,1
23,83,Karen Sanchez,Riley Powell,1,1,1,1
23,88,Karen Sanchez,Caleb Simmons,1,1,1,1
23,93,Karen Sanchez,Sierra Griffin,1,1,1,1
23,98,Karen Sanchez,Carter Graham,1,1,1,1
23,103,Karen Sanchez,Naomi Jordan,1,1,1,1
23,108,Karen Sanchez,Aaron Russell,1,1,1,1
23,113,Karen Sanchez,Caroline Patterson,1,1,1,1
24,29,Anthony Clark,Sandra Young,2,2,1,1
24,34,Anthony Clark,Kevin Torres,2,2,1,1
24,39,Anthony Clark,Cynthia Adams,2,2,1,1
24,44,Anthony Clark,Jacob Campbell,2,2,1,1
24,49,Anthony Clark,Stephanie Evans,2,2,1,1
24,54,Anthony Clark,Scott Collins,2,2,1,1
24,59,Anthony Clark,Megan Reed,2,2,1,1
24,64,Anthony Clark,Zachary Bailey,2,2,1,1
24,69,Anthony Clark,Theresa Howard,2,2,1,1
24,74,Anthony Clark,Derek Price,2,2,1,1
24,79,Anthony Clark,Morgan Henderson,2,2,1,1
24,84,Anthony Clark,Alex Patterson,2,2,1,1
24,89,Anthony Clark,Alyssa Foster,2,2,1,1
24,94,Anthony Clark,Luke Diaz,2,2,1,1
24,99,Anthony Clark,Mia Sullivan,2,2,1,1
24,104,Anthony Clark,Isaac Hayes,2,2,1,1
24,109,Anthony Clark,Sofia Griffin,2,2,1,1
25,30,Betty Ramirez,Paul Allen,-2,-2,-1,-1
25,35,Betty Ramirez,Ruth Nguyen,-2,-2,-1,-1
25,40,Betty Ramirez,Jason Nelson,-2,-2,-1,-1
25,45,Betty Ramirez,Melissa Mitchell,-2,-2,-1,-1
25,50,Betty Ramirez,Nicholas Turner,-2,-2,-1,-1
25,55,Betty Ramirez,Rachel Stewart,-2,-2,-1,-1
25,60,Betty Ramirez,Aaron Cook,-2,-2,-1,-1
25,65,Betty Ramirez,Katherine Rivera,-2,-2,-1,-1
25,70,Betty Ramirez,Bryan Ward,-2,-2,-1,-1
25,75,Betty Ramirez,Victoria Bennett,-2,-2,-1,-1
25,80,Betty Ramirez,Robin Coleman,-2,-2,-1,-1
25,85,Betty Ramirez,Taylor Hughes,-2,-2,-1,-1
25,90,Betty Ramirez,Dylan Bryant,-2,-2,-1,-1
25,95,Betty Ramirez,Hailey Myers,-2,-2,-1,-1
25,100,Betty Ramirez,Wyatt Wallace,-2,-2,-1,-1
25,105,Betty Ramirez,Lily Ford,-2,-2,-1,-1
25,110,Betty Ramirez,Julian Barnes,-2,-2,-1,-1
26,31,Mark Lewis,Donna King,-1,-1,-1,-1
26,36,Mark Lewis,Brian Hill,-1,-1,-1,-1
26,41,Mark Lewis,Amy Baker,-1,-1,-1,-1
26,46,Mark Lewis,Ryan Carter,-1,-1,-1,-1
26,51,Mark Lewis,Rebecca Torres,-1,-1,-1,-1
26,56,Mark Lewis,Brandon Sanchez,-1,-1,-1,-1
26,61,Mark Lewis,Olivia Morgan,-1,-1,-1,-1
26,66,Mark Lewis,Patrick Cooper,-1,-1,-1,-1
26,71,Mark Lewis,Janice Brooks,-1,-1,-1,-1
26,76,Mark Lewis,Jordan Wood,-1,-1,-1,-1
26,81,Mark Lewis,AJenkins,-1,-1,-1,-1
26,86,Mark Lewis,Ethan Flores,-1,-1,-1,-1
26,91,Mark Lewis,Jasmine Alexander,-1,-1,-1,-1
26,96,Mark Lewis,Owen Ford,-1,-1,-1,-1
26,101,Mark Lewis,Eva West,-1,-1,-1,-1
26,106,Mark Lewis,Gabriel Simmons,-1,-1,-1,-1
26,111,Mark Lewis,Aubrey Price,-1,-1,-1,-1
27,32,Helen Robinson,Andrew Wright,0,0,0,0
27,37,Helen Robinson,Sharon Flores,0,0,0,0
27,42,Helen Robinson,Jeffrey Hall,0,0,0,0
27,47,Helen Robinson,Emma Roberts,0,0,0,0
27,52,Helen Robinson,Frank Parker,0,0,0,0
27,57,Helen Robinson,Laura Morris,0,0,0,0
27,62,Helen Robinson,Adam Bell,0,0,0,0
27,67,Helen Robinson,Diane Richardson,0,0,0,0
27,72,Helen Robinson,Samuel Kelly,0,0,0,0
27,77,Helen Robinson,Casey Barnes,0,0,0,0
27,82,Helen Robinson,Quinn Perry,0,0,0,0
27,87,Helen Robinson,Samantha Butler,0,0,0,0
27,92,Helen Robinson,Connor Russell,0,0,0,0
27,97,Helen Robinson,Isabella Hamilton,0,0,0,0
27,102,Helen Robinson,Julian Cole,0,0,0,0
27,107,Helen Robinson,Madison Bryant,0,0,0,0
27,112,Helen Robinson,Miles Jenkins,0,0,0,0
28,33,Steven Walker,Carol Scott,1,1,1,1
28,38,Steven Walker,Edward Green,1,1,1,1
28,43,Steven Walker,Angela Rivera,1,1,1,1
28,48,Steven Walker,Gary Phillips,1,1,1,1
28,53,Steven Walker,Janet Edwards,1,1,1,1
28,58,Steven Walker,Benjamin Rogers,1,1,1,1
28,63,Steven Walker,Cheryl Murphy,1,1,1,1
28,68,Steven Walker,Shane Cox,1,1,1,1
28,73,Steven Walker,Alice Sanders,1,1,1,1
28,78,Steven Walker,Jamie Ross,1,1,1,1
28,83,Steven Walker,Riley Powell,1,1,1,1
28,88,Steven Walker,Caleb Simmons,1,1,1,1
28,93,Steven Walker,Sierra Griffin,1,1,1,1
28,98,Steven Walker,Carter Graham,1,1,1,1
28,103,Steven Walker,Naomi Jordan,1,1,1,1
28,108,Steven Walker,Aaron Russell,1,1,1,1
28,113,Steven Walker,Caroline Patterson,1,1,1,1
29,34,Sandra Young,Kevin Torres,2,2,1,1
29,39,Sandra Young,Cynthia Adams,2,2,1,1
29,44,Sandra Young,Jacob Campbell,2,2,1,1
29,49,Sandra Young,Stephanie Evans,2,2,1,1
29,54,Sandra Young,Scott Collins,2,2,1,1
29,59,Sandra Young,Megan Reed,2,2,1,1
29,64,Sandra Young,Zachary Bailey,2,2,1,1
29,69,Sandra Young,Theresa Howard,2,2,1,1
29,74,Sandra Young,Derek Price,2,2,1,1
29,79,Sandra Young,Morgan Henderson,2,2,1,1
29,84,Sandra Young,Alex Patterson,2,2,1,1
29,89,Sandra Young,Alyssa Foster,2,2,1,1
29,94,Sandra Young,Luke Diaz,2,2,1,1
29,99,Sandra Young,Mia Sullivan,2,2,1,1
29,104,Sandra Young,Isaac Hayes,2,2,1,1
29,109,Sandra Young,Sofia Griffin,2,2,1,1
30,35,Paul Allen,Ruth Nguyen,-2,-2,-1,-1
30,40,Paul Allen,Jason Nelson,-2,-2,-1,-1
30,45,Paul Allen,Melissa Mitchell,-2,-2,-1,-1
30,50,Paul Allen,Nicholas Turner,-2,-2,-1,-1
30,55,Paul Allen,Rachel Stewart,-2,-2,-1,-1
30,60,Paul Allen,Aaron Cook,-2,-2,-1,-1
30,65,Paul Allen,Katherine Rivera,-2,-2,-1,-1
30,70,Paul Allen,Bryan Ward,-2,-2,-1,-1
30,75,Paul Allen,Victoria Bennett,-2,-2,-1,-1
30,80,Paul Allen,Robin Coleman,-2,-2,-1,-1
30,85,Paul Allen,Taylor Hughes,-2,-2,-1,-1
30,90,Paul Allen,Dylan Bryant,-2,-2,-1,-1
30,95,Paul Allen,Hailey Myers,-2,-2,-1,-1
30,100,Paul Allen,Wyatt Wallace,-2,-2,-1,-1
30,105,Paul Allen,Lily Ford,-2,-2,-1,-1
30,110,Paul Allen,Julian Barnes,-2,-2,-1,-1
31,36,Donna King,Brian Hill,-1,-1,-1,-1
31,41,Donna King,Amy Baker,-1,-1,-1,-1
31,46,Donna King,Ryan Carter,-1,-1,-1,-1
31,51,Donna King,Rebecca Torres,-1,-1,-1,-1
31,56,Donna King,Brandon Sanchez,-1,-1,-1,-1
31,61,Donna King,Olivia Morgan,-1,-1,-1,-1
31,66,Donna King,Patrick Cooper,-1,-1,-1,-1
31,71,Donna King,Janice Brooks,-1,-1,-1,-1
31,76,Donna King,Jordan Wood,-1,-1,-1,-1
31,81,Donna King,AJenkins,-1,-1,-1,-1
31,86,Donna King,Ethan Flores,-1,-1,-1,-1
31,91,Donna King,Jasmine Alexander,-1,-1,-1,-1
31,96,Donna King,Owen Ford,-1,-1,-1,-1
31,101,Donna King,Eva West,-1,-1,-1,-1
31,106,Donna King,Gabriel Simmons,-1,-1,-1,-1
31,111,Donna King,Aubrey Price,-1,-1,-1,-1
32,37,Andrew Wright,Sharon Flores,0,0,0,0
32,42,Andrew Wright,Jeffrey Hall,0,0,0,0
32,47,Andrew Wright,Emma Roberts,0,0,0,0
32,52,Andrew Wright,Frank Parker,0,0,0,0
32,57,Andrew Wright,Laura Morris,0,0,0,0
32,62,Andrew Wright,Adam Bell,0,0,0,0
32,67,Andrew Wright,Diane Richardson,0,0,0,0
32,72,Andrew Wright,Samuel Kelly,0,0,0,0
32,77,Andrew Wright,Casey Barnes,0,0,0,0
32,82,Andrew Wright,Quinn Perry,0,0,0,0
32,87,Andrew Wright,Samantha Butler,0,0,0,0
32,92,Andrew Wright,Connor Russell,0,0,0,0
32,97,Andrew Wright,Isabella Hamilton,0,0,0,0
32,102,Andrew Wright,Julian Cole,0,0,0,0
32,107,Andrew Wright,Madison Bryant,0,0,0,0
32,112,Andrew Wright,Miles Jenkins,0,0,0,0
33,38,Carol Scott,Edward Green,1,1,1,1
33,43,Carol Scott,Angela Rivera,1,1,1,1
33,48,Carol Scott,Gary Phillips,1,1,1,1
33,53,Carol Scott,Janet Edwards,1,1,1,1
33,58,Carol Scott,Benjamin Rogers,1,1,1,1
33,63,Carol Scott,Cheryl Murphy,1,1,1,1
33,68,Carol Scott,Shane Cox,1,1,1,1
33,73,Carol Scott,Alice Sanders,1,1,1,1
33,78,Carol Scott,Jamie Ross,1,1,1,1
33,83,Carol Scott,Riley Powell,1,1,1,1
33,88,Carol Scott,Caleb Simmons,1,1,1,1
33,93,Carol Scott,Sierra Griffin,1,1,1,1
33,98,Carol Scott,Carter Graham,1,1,1,1
33,103,Carol Scott,Naomi Jordan,1,1,1,1
33,108,Carol Scott,Aaron Russell,1,1,1,1
33,113,Carol Scott,Caroline Patterson,1,1,1,1
34,39,Kevin Torres,Cynthia Adams,2,2,1,1
34,44,Kevin Torres,Jacob Campbell,2,2,1,1
34,49,Kevin Torres,Stephanie Evans,2,2,1,1
34,54,Kevin Torres,Scott Collins,2,2,1,1
34,59,Kevin Torres,Megan Reed,2,2,1,1
34,64,Kevin Torres,Zachary Bailey,2,2,1,1
34,69,Kevin Torres,Theresa Howard,2,2,1,1
34,74,Kevin Torres,Derek Price,2,2,1,1
34,79,Kevin Torres,Morgan Henderson,2,2,1,1
34,84,Kevin Torres,Alex Patterson,2,2,1,1
34,89,Kevin Torres,Alyssa Foster,2,2,1,1
34,94,Kevin Torres,Luke Diaz,2,2,1,1
34,99,Kevin Torres,Mia Sullivan,2,2,1,1
34,104,Kevin Torres,Isaac Hayes,2,2,1,1
34,109,Kevin Torres,Sofia Griffin,2,2,1,1
35,40,Ruth Nguyen,Jason Nelson,-2,-2,-1,-1
35,45,Ruth Nguyen,Melissa Mitchell,-2,-2,-1,-1
35,50,Ruth Nguyen,Nicholas Turner,-2,-2,-1,-1
35,55,Ruth Nguyen,Rachel Stewart,-2,-2,-1,-1
35,60,Ruth Nguyen,Aaron Cook,-2,-2,-1,-1
35,65,Ruth Nguyen,Katherine Rivera,-2,-2,-1,-1
35,70,Ruth Nguyen,Bryan Ward,-2,-2,-1,-1
35,75,Ruth Nguyen,Victoria Bennett,-2,-2,-1,-1
35,80,Ruth Nguyen,Robin Coleman,-2,-2,-1,-1
35,85,Ruth Nguyen,Taylor Hughes,-2,-2,-1,-1
35,90,Ruth Nguyen,Dylan Bryant,-2,-2,-1,-1
35,95,Ruth Nguyen,Hailey Myers,-2,-2,-1,-1
35,100,Ruth Nguyen,Wyatt Wallace,-2,-2,-1,-1
35,105,Ruth Nguyen,Lily Ford,-2,-2,-1,-1
35,110,Ruth Nguyen,Julian Barnes,-2,-2,-1,-1
36,41,Brian Hill,Amy Baker,-1,-1,-1,-1
36,46,Brian Hill,Ryan Carter,-1,-1,-1,-1
36,51,Brian Hill,Rebecca Torres,-1,-1,-1,-1
36,56,Brian Hill,Brandon Sanchez,-1,-1,-1,-1
36,61,Brian Hill,Olivia Morgan,-1,-1,-1,-1
36,66,Brian Hill,Patrick Cooper,-1,-1,-1,-1
36,71,Brian Hill,Janice Brooks,-1,-1,-1,-1
36,76,Brian Hill,Jordan Wood,-1,-1,-1,-1
36,81,Brian Hill,AJenkins,-1,-1,-1,-1
36,86,Brian Hill,Ethan Flores,-1,-1,-1,-1
36,91,Brian Hill,Jasmine Alexander,-1,-1,-1,-1
36,96,Brian Hill,Owen Ford,-1,-1,-1,-1
36,101,Brian Hill,Eva West,-1,-1,-1,-1
36,106,Brian Hill,Gabriel Simmons,-1,-1,-1,-1
36,111,Brian Hill,Aubrey Price,-1,-1,-1,-1
37,42,Sharon Flores,Jeffrey Hall,0,0,0,0
37,47,Sharon Flores,Emma Roberts,0,0,0,0
37,52,Sharon Flores,Frank Parker,0,0,0,0
37,57,Sharon Flores,Laura Morris,0,0,0,0
37,62,Sharon Flores,Adam Bell,0,0,0,0
37,67,Sharon Flores,Diane Richardson,0,0,0,0
37,72,Sharon Flores,Samuel Kelly,0,0,0,0
37,77,Sharon Flores,Casey Barnes,0,0,0,0
37,82,Sharon Flores,Quinn Perry,0,0,0,0
37,87,Sharon Flores,Samantha Butler,0,0,0,0
37,92,Sharon Flores,Connor Russell,0,0,0,0
37,97,Sharon Flores,Isabella Hamilton,0,0,0,0
37,102,Sharon Flores,Julian Cole,0,0,0,0
37,107,Sharon Flores,Madison Bryant,0,0,0,0
37,112,Sharon Flores,Miles Jenkins,0,0,0,0
38,43,Edward Green,Angela Rivera,1,1,1,1
38,48,Edward Green,Gary Phillips,1,1,1,1
38,53,Edward Green,Janet Edwards,1,1,1,1
38,58,Edward Green,Benjamin Rogers,1,1,1,1
38,63,Edward Green,Cheryl Murphy,1,1,1,1
38,68,Edward Green,Shane Cox,1,1,1,1
38,73,Edward Green,Alice Sanders,1,1,1,1
38,78,Edward Green,Jamie Ross,1,1,1,1
38,83,Edward Green,Riley Powell,1,1,1,1
38,88,Edward Green,Caleb Simmons,1,1,1,1
38,93,Edward Green,Sierra Griffin,1,1,1,1
38,98,Edward Green,Carter Graham,1,1,1,1
38,103,Edward Green,Naomi Jordan,1,1,1,1
38,108,Edward Green,Aaron Russell,1,1,1,1
38,113,Edward Green,Caroline Patterson,1,1,1,1
39,44,Cynthia Adams,Jacob Campbell,2,2,1,1
39,49,Cynthia Adams,Stephanie Evans,2,2,1,1
39,54,Cynthia Adams,Scott Collins,2,2,1,1
39,59,Cynthia Adams,Megan Reed,2,2,1,1
39,64,Cynthia Adams,Zachary Bailey,2,2,1,1
39,69,Cynthia Adams,Theresa Howard,2,2,1,1
39,74,Cynthia Adams,Derek Price,2,2,1,1
39,79,Cynthia Adams,Morgan Henderson,2,2,1,1
39,84,Cynthia Adams,Alex Patterson,2,2,1,1
39,89,Cynthia Adams,Alyssa Foster,2,2,1,1
39,94,Cynthia Adams,Luke Diaz,2,2,1,1
39,99,Cynthia Adams,Mia Sullivan,2,2,1,1
39,104,Cynthia Adams,Isaac Hayes,2,2,1,1
39,109,Cynthia Adams,Sofia Griffin,2,2,1,1
40,45,Jason Nelson,Melissa Mitchell,-2,-2,-1,-1
40,50,Jason Nelson,Nicholas Turner,-2,-2,-1,-1
40,55,Jason Nelson,Rachel Stewart,-2,-2,-1,-1
40,60,Jason Nelson,Aaron Cook,-2,-2,-1,-1
40,65,Jason Nelson,Katherine Rivera,-2,-2,-1,-1
40,70,Jason Nelson,Bryan Ward,-2,-2,-1,-1
40,75,Jason Nelson,Victoria Bennett,-2,-2,-1,-1
40,80,Jason Nelson,Robin Coleman,-2,-2,-1,-1
40,85,Jason Nelson,Taylor Hughes,-2,-2,-1,-1
40,90,Jason Nelson,Dylan Bryant,-2,-2,-1,-1
40,95,Jason Nelson,Hailey Myers,-2,-2,-1,-1
40,100,Jason Nelson,Wyatt Wallace,-2,-2,-1,-1
40,105,Jason Nelson,Lily Ford,-2,-2,-1,-1
40,110,Jason Nelson,Julian Barnes,-2,-2,-1,-1
41,46,Amy Baker,Ryan Carter,-1,-1,-1,-1
41,51,Amy Baker,Rebecca Torres,-1,-1,-1,-1
41,56,Amy Baker,Brandon Sanchez,-1,-1,-1,-1
41,61,Amy Baker,Olivia Morgan,-1,-1,-1,-1
41,66,Amy Baker,Patrick Cooper,-1,-1,-1,-1
41,71,Amy Baker,Janice Brooks,-1,-1,-1,-1
41,76,Amy Baker,Jordan Wood,-1,-1,-1,-1
41,81,Amy Baker,AJenkins,-1,-1,-1,-1
41,86,Amy Baker,Ethan Flores,-1,-1,-1,-1
41,91,Amy Baker,Jasmine Alexander,-1,-1,-1,-1
41,96,Amy Baker,Owen Ford,-1,-1,-1,-1
41,101,Amy Baker,Eva West,-1,-1,-1,-1
41,106,Amy Baker,Gabriel Simmons,-1,-1,-1,-1
41,111,Amy Baker,Aubrey Price,-1,-1,-1,-1
42,47,Jeffrey Hall,Emma Roberts,0,0,0,0
42,52,Jeffrey Hall,Frank Parker,0,0,0,0
42,57,Jeffrey Hall,Laura Morris,0,0,0,0
42,62,Jeffrey Hall,Adam Bell,0,0,0,0
42,67,Jeffrey Hall,Diane Richardson,0,0,0,0
42,72,Jeffrey Hall,Samuel Kelly,0,0,0,0
42,77,Jeffrey Hall,Casey Barnes,0,0,0,0
42,82,Jeffrey Hall,Quinn Perry,0,0,0,0
42,87,Jeffrey Hall,Samantha Butler,0,0,0,0
42,92,Jeffrey Hall,Connor Russell,0,0,0,0
42,97,Jeffrey Hall,Isabella Hamilton,0,0,0,0
42,102,Jeffrey Hall,Julian Cole,0,0,0,0
42,107,Jeffrey Hall,Madison Bryant,0,0,0,0
42,112,Jeffrey Hall,Miles Jenkins,0,0,0,0
43,48,Angela Rivera,Gary Phillips,1,1,1,1
43,53,Angela Rivera,Janet Edwards,1,1,1,1
43,58,Angela Rivera,Benjamin Rogers,1,1,1,1
43,63,Angela Rivera,Cheryl Murphy,1,1,1,1
43,68,Angela Rivera,Shane Cox,1,1,1,1
43,73,Angela Rivera,Alice Sanders,1,1,1,1
43,78,Angela Rivera,Jamie Ross,1,1,1,1
43,83,Angela Rivera,Riley Powell,1,1,1,1
43,88,Angela Rivera,Caleb Simmons,1,1,1,1
43,93,Angela Rivera,Sierra Griffin,1,1,1,1
43,98,Angela Rivera,Carter Graham,1,1,1,1
43,103,Angela Rivera,Naomi Jordan,1,1,1,1
43,108,Angela Rivera,Aaron Russell,1,1,1,1
43,113,Angela Rivera,Caroline Patterson,1,1,1,1
44,49,Jacob Campbell,Stephanie Evans,2,2,1,1
44,54,Jacob Campbell,Scott Collins,2,2,1,1
44,59,Jacob Campbell,Megan Reed,2,2,1,1
44,64,Jacob Campbell,Zachary Bailey,2,2,1,1
44,69,Jacob Campbell,Theresa Howard,2,2,1,1
44,74,Jacob Campbell,Derek Price,2,2,1,1
44,79,Jacob Campbell,Morgan Henderson,2,2,1,1
44,84,Jacob Campbell,Alex Patterson,2,2,1,1
44,89,Jacob Campbell,Alyssa Foster,2,2,1,1
44,94,Jacob Campbell,Luke Diaz,2,2,1,1
44,99,Jacob Campbell,Mia Sullivan,2,2,1,1
44,104,Jacob Campbell,Isaac Hayes,2,2,1,1
44,109,Jacob Campbell,Sofia Griffin,2,2,1,1
45,50,Melissa Mitchell,Nicholas Turner,-2,-2,-1,-1
45,55,Melissa Mitchell,Rachel Stewart,-2,-2,-1,-1
45,60,Melissa Mitchell,Aaron Cook,-2,-2,-1,-1
45,65,Melissa Mitchell,Katherine Rivera,-2,-2,-1,-1
45,70,Melissa Mitchell,Bryan Ward,-2,-2,-1,-1
45,75,Melissa Mitchell,Victoria Bennett,-2,-2,-1,-1
45,80,Melissa Mitchell,Robin Coleman,-2,-2,-1,-1
45,85,Melissa Mitchell,Taylor Hughes,-2,-2,-1,-1
45,90,Melissa Mitchell,Dylan Bryant,-2,-2,-1,-1
45,95,Melissa Mitchell,Hailey Myers,-2,-2,-1,-1
45,100,Melissa Mitchell,Wyatt Wallace,-2,-2,-1,-1
45,105,Melissa Mitchell,Lily Ford,-2,-2,-1,-1
45,110,Melissa Mitchell,Julian Barnes,-2,-2,-1,-1
46,51,Ryan Carter,Rebecca Torres,-1,-1,-1,-1
46,56,Ryan Carter,Brandon Sanchez,-1,-1,-1,-1
46,61,Ryan Carter,Olivia Morgan,-1,-1,-1,-1
46,66,Ryan Carter,Patrick Cooper,-1,-1,-1,-1
46,71,Ryan Carter,Janice Brooks,-1,-1,-1,-1
46,76,Ryan Carter,Jordan Wood,-1,-1,-1,-1
46,81,Ryan Carter,AJenkins,-1,-1,-1,-1
46,86,Ryan Carter,Ethan Flores,-1,-1,-1,-1
46,91,Ryan Carter,Jasmine Alexander,-1,-1,-1,-1
46,96,Ryan Carter,Owen Ford,-1,-1,-1,-1
46,101,Ryan Carter,Eva West,-1,-1,-1,-1
46,106,Ryan Carter,Gabriel Simmons,-1,-1,-1,-1
46,111,Ryan Carter,Aubrey Price,-1,-1,-1,-1
47,52,Emma Roberts,Frank Parker,0,0,0,0
47,57,Emma Roberts,Laura Morris,0,0,0,0
47,62,Emma Roberts,Adam Bell,0,0,0,0
47,67,Emma Roberts,Diane Richardson,0,0,0,0
47,72,Emma Roberts,Samuel Kelly,0,0,0,0
47,77,Emma Roberts,Casey Barnes,0,0,0,0
47,82,Emma Roberts,Quinn Perry,0,0,0,0
47,87,Emma Roberts,Samantha Butler,0,0,0,0
47,92,Emma Roberts,Connor Russell,0,0,0,0
47,97,Emma Roberts,Isabella Hamilton,0,0,0,0
47,102,Emma Roberts,Julian Cole,0,0,0,0
47,107,Emma Roberts,Madison Bryant,0,0,0,0
47,112,Emma Roberts,Miles Jenkins,0,0,0,0
48,53,Gary Phillips,Janet Edwards,1,1,1,1
48,58,Gary Phillips,Benjamin Rogers,1,1,1,1
48,63,Gary Phillips,Cheryl Murphy,1,1,1,1
48,68,Gary Phillips,Shane Cox,1,1,1,1
48,73,Gary Phillips,Alice Sanders,1,1,1,1
48,78,Gary Phillips,Jamie Ross,1,1,1,1
48,83,Gary Phillips,Riley Powell,1,1,1,1
48,88,Gary Phillips,Caleb Simmons,1,1,1,1
48,93,Gary Phillips,Sierra Griffin,1,1,1,1
48,98,Gary Phillips,Carter Graham,1,1,1,1
48,103,Gary Phillips,Naomi Jordan,1,1,1,1
48,108,Gary Phillips,Aaron Russell,1,1,1,1
48,113,Gary Phillips,Caroline Patterson,1,1,1,1
49,54,Stephanie Evans,Scott Collins,2,2,1,1
49,59,Stephanie Evans,Megan Reed,2,2,1,1
49,64,Stephanie Evans,Zachary Bailey,2,2,1,1
49,69,Stephanie Evans,Theresa Howard,2,2,1,1
49,74,Stephanie Evans,Derek Price,2,2,1,1
49,79,Stephanie Evans,Morgan Henderson,2,2,1,1
49,84,Stephanie Evans,Alex Patterson,2,2,1,1
49,89,Stephanie Evans,Alyssa Foster,2,2,1,1
49,94,Stephanie Evans,Luke Diaz,2,2,1,1
49,99,Stephanie Evans,Mia Sullivan,2,2,1,1
49,104,Stephanie Evans,Isaac Hayes,2,2,1,1
49,109,Stephanie Evans,Sofia Griffin,2,2,1,1
50,55,Nicholas Turner,Rachel Stewart,-2,-2,-1,-1
50,60,Nicholas Turner,Aaron Cook,-2,-2,-1,-1
50,65,Nicholas Turner,Katherine Rivera,-2,-2,-1,-1
50,70,Nicholas Turner,Bryan Ward,-2,-2,-1,-1
50,75,Nicholas Turner,Victoria Bennett,-2,-2,-1,-1
50,80,Nicholas Turner,Robin Coleman,-2,-2,-1,-1
50,85,Nicholas Turner,Taylor Hughes,-2,-2,-1,-1
50,90,Nicholas Turner,Dylan Bryant,-2,-2,-1,-1
50,95,Nicholas Turner,Hailey Myers,-2,-2,-1,-1
50,100,Nicholas Turner,Wyatt Wallace,-2,-2,-1,-1
50,105,Nicholas Turner,Lily Ford,-2,-2,-1,-1
50,110,Nicholas Turner,Julian Barnes,-2,-2,-1,-1
51,56,Rebecca Torres,Brandon Sanchez,-1,-1,-1,-1
51,61,Rebecca Torres,Olivia Morgan,-1,-1,-1,-1
51,66,Rebecca Torres,Patrick Cooper,-1,-1,-1,-1
51,71,Rebecca Torres,Janice Brooks,-1,-1,-1,-1
51,76,Rebecca Torres,Jordan Wood,-1,-1,-1,-1
51,81,Rebecca Torres,AJenkins,-1,-1,-1,-1
51,86,Rebecca Torres,Ethan Flores,-1,-1,-1,-1
51,91,Rebecca Torres,Jasmine Alexander,-1,-1,-1,-1
51,96,Rebecca Torres,Owen Ford,-1,-1,-1,-1
51,101,Rebecca Torres,Eva West,-1,-1,-1,-1
51,106,Rebecca Torres,Gabriel Simmons,-1,-1,-1,-1
51,111,Rebecca Torres,Aubrey Price,-1,-1,-1,-1
52,57,Frank Parker,Laura Morris,0,0,0,0
52,62,Frank Parker,Adam Bell,0,0,0,0
52,67,Frank Parker,Diane Richardson,0,0,0,0
52,72,Frank Parker,Samuel Kelly,0,0,0,0
52,77,Frank Parker,Casey Barnes,0,0,0,0
52,82,Frank Parker,Quinn Perry,0,0,0,0
52,87,Frank Parker,Samantha Butler,0,0,0,0
52,92,Frank Parker,Connor Russell,0,0,0,0
52,97,Frank Parker,Isabella Hamilton,0,0,0,0
52,102,Frank Parker,Julian Cole,0,0,0,0
52,107,Frank Parker,Madison Bryant,0,0,0,0
52,112,Frank Parker,Miles Jenkins,0,0,0,0
53,58,Janet Edwards,Benjamin Rogers,1,1,1,1
53,63,Janet Edwards,Cheryl Murphy,1,1,1,1
53,68,Janet Edwards,Shane Cox,1,1,1,1
53,73,Janet Edwards,Alice Sanders,1,1,1,1
53,78,Janet Edwards,Jamie Ross,1,1,1,1
53,83,Janet Edwards,Riley Powell,1,1,1,1
53,88,Janet Edwards,Caleb Simmons,1,1,1,1
53,93,Janet Edwards,Sierra Griffin,1,1,1,1
53,98,Janet Edwards,Carter Graham,1,1,1,1
53,103,Janet Edwards,Naomi Jordan,1,1,1,1
53,108,Janet Edwards,Aaron Russell,1,1,1,1
53,113,Janet Edwards,Caroline Patterson,1,1,1,1
54,59,Scott Collins,Megan Reed,2,2,1,1
54,64,Scott Collins,Zachary Bailey,2,2,1,1
54,69,Scott Collins,Theresa Howard,2,2,1,1
54,74,Scott Collins,Derek Price,2,2,1,1
54,79,Scott Collins,Morgan Henderson,2,2,1,1
54,84,Scott Collins,Alex Patterson,2,2,1,1
54,89,Scott Collins,Alyssa Foster,2,2,1,1
54,94,Scott Collins,Luke Diaz,2,2,1,1
54,99,Scott Collins,Mia Sullivan,2,2,1,1
54,104,Scott Collins,Isaac Hayes,2,2,1,1
54,109,Scott Collins,Sofia Griffin,2,2,1,1
55,60,Rachel Stewart,Aaron Cook,-2,-2,-1,-1
55,65,Rachel Stewart,Katherine Rivera,-2,-2,-1,-1
55,70,Rachel Stewart,Bryan Ward,-2,-2,-1,-1
55,75,Rachel Stewart,Victoria Bennett,-2,-2,-1,-1
55,80,Rachel Stewart,Robin Coleman,-2,-2,-1,-1
55,85,Rachel Stewart,Taylor Hughes,-2,-2,-1,-1
55,90,Rachel Stewart,Dylan Bryant,-2,-2,-1,-1
55,95,Rachel Stewart,Hailey Myers,-2,-2,-1,-1
55,100,Rachel Stewart,Wyatt Wallace,-2,-2,-1,-1
55,105,Rachel Stewart,Lily Ford,-2,-2,-1,-1
55,110,Rachel Stewart,Julian Barnes,-2,-2,-1,-1
56,61,Brandon Sanchez,Olivia Morgan,-1,-1,-1,-1
