source,target,source_name,target_name,source_opinion,target_opinion,source_group,target_group
31,111,Donna King,Aubrey Price,-1,-1,-1,-1
31,106,Donna King,Gabriel Simmons,-1,-1,-1,-1
31,51,Donna King,Rebecca Torres,-1,-1,-1,-1
31,73,Donna King,Alice Sanders,-1,1,-1,1
31,53,Donna King,Janet Edwards,-1,1,-1,1
31,98,Donna King,Carter Graham,-1,1,-1,1
31,38,Donna King,Edward Green,-1,1,-1,1
31,41,Donna King,Amy Baker,-1,-1,-1,-1
31,42,Donna King,Jeffrey Hall,-1,0,-1,0
31,52,Donna King,Frank Parker,-1,0,-1,0
31,58,Donna King,Benjamin Rogers,-1,1,-1,1
31,78,Donna King,Jamie Ross,-1,1,-1,1
32,97,Andrew Wright,Isabella Hamilton,0,0,0,0
32,92,Andrew Wright,Connor Russell,0,0,0,0
32,37,Andrew Wright,Sharon Flores,0,0,0,0
32,96,Andrew Wright,Owen Ford,0,-1,0,-1
32,54,Andrew Wright,Scott Collins,0,2,0,1
32,83,Andrew Wright,Riley Powell,0,1,0,1
32,109,Andrew Wright,Sofia Griffin,0,2,0,1
32,43,Andrew Wright,Angela Rivera,0,1,0,1
32,42,Andrew Wright,Jeffrey Hall,0,0,0,0
32,77,Andrew Wright,Casey Barnes,0,0,0,0
32,87,Andrew Wright,Samantha Butler,0,0,0,0
33,43,Carol Scott,Angela Rivera,1,1,1,1
33,63,Carol Scott,Cheryl Murphy,1,1,1,1
33,53,Carol Scott,Janet Edwards,1,1,1,1
33,78,Carol Scott,Jamie Ross,1,1,1,1
33,86,Carol Scott,Ethan Flores,1,-1,1,-1
33,111,Carol Scott,Aubrey Price,1,-1,1,-1
33,46,Carol Scott,Ryan Carter,1,-1,1,-1
33,96,Carol Scott,Owen Ford,1,-1,1,-1
33,101,Carol Scott,Eva West,1,-1,1,-1
33,58,Carol Scott,Benjamin Rogers,1,1,1,1
33,62,Carol Scott,Adam Bell,1,0,1,0
33,73,Carol Scott,Alice Sanders,1,1,1,1
34,89,Kevin Torres,Alyssa Foster,2,2,1,1
34,94,Kevin Torres,Luke Diaz,2,2,1,1
34,54,Kevin Torres,Scott Collins,2,2,1,1
34,40,Kevin Torres,Jason Nelson,2,-2,1,-1
34,85,Kevin Torres,Taylor Hughes,2,-2,1,-1
34,45,Kevin Torres,Melissa Mitchell,2,-2,1,-1
34,49,Kevin Torres,Stephanie Evans,2,2,1,1
34,57,Kevin Torres,Laura Morris,2,0,1,0
34,74,Kevin Torres,Derek Price,2,2,1,1
34,84,Kevin Torres,Alex Patterson,2,2,1,1
34,95,Kevin Torres,Hailey Myers,2,-2,1,-1
35,100,Ruth Nguyen,Wyatt Wallace,-2,-2,-1,-1
35,55,Ruth Nguyen,Rachel Stewart,-2,-2,-1,-1
35,110,Ruth Nguyen,Julian Barnes,-2,-2,-1,-1
35,105,Ruth Nguyen,Lily Ford,-2,-2,-1,-1
35,44,Ruth Nguyen,Jacob Campbell,-2,2,-1,1
35,84,Ruth Nguyen,Alex Patterson,-2,2,-1,1
35,79,Ruth Nguyen,Morgan Henderson,-2,2,-1,1
35,39,Ruth Nguyen,Cynthia Adams,-2,2,-1,1
35,60,Ruth Nguyen,Aaron Cook,-2,-2,-1,-1
35,64,Ruth Nguyen,Zachary Bailey,-2,2,-1,1
35,65,Ruth Nguyen,Katherine Rivera,-2,-2,-1,-1
35,67,Ruth Nguyen,Diane Richardson,-2,0,-1,0
35,74,Ruth Nguyen,Derek Price,-2,2,-1,1
35,90,Ruth Nguyen,Dylan Bryant,-2,-2,-1,-1
35,109,Ruth Nguyen,Sofia Griffin,-2,2,-1,1
36,106,Brian Hill,Gabriel Simmons,-1,-1,-1,-1
36,71,Brian Hill,Janice Brooks,-1,-1,-1,-1
36,46,Brian Hill,Ryan Carter,-1,-1,-1,-1
36,53,Brian Hill,Janet Edwards,-1,1,-1,1
36,103,Brian Hill,Naomi Jordan,-1,1,-1,1
36,43,Brian Hill,Angela Rivera,-1,1,-1,1
36,41,Brian Hill,Amy Baker,-1,-1,-1,-1
36,51,Brian Hill,Rebecca Torres,-1,-1,-1,-1
36,56,Brian Hill,Brandon Sanchez,-1,-1,-1,-1
36,78,Brian Hill,Jamie Ross,-1,1,-1,1
36,86,Brian Hill,Ethan Flores,-1,-1,-1,-1
36,97,Brian Hill,Isabella Hamilton,-1,0,-1,0
36,108,Brian Hill,Aaron Russell,-1,1,-1,1
37,77,Sharon Flores,Casey Barnes,0,0,0,0
37,92,Sharon Flores,Connor Russell,0,0,0,0
37,72,Sharon Flores,Samuel Kelly,0,0,0,0
37,48,Sharon Flores,Gary Phillips,0,1,0,1
37,100,Sharon Flores,Wyatt Wallace,0,-2,0,-1
37,98,Sharon Flores,Carter Graham,0,1,0,1
37,57,Sharon Flores,Laura Morris,0,0,0,0
37,87,Sharon Flores,Samantha Butler,0,0,0,0
37,97,Sharon Flores,Isabella Hamilton,0,0,0,0
37,102,Sharon Flores,Julian Cole,0,0,0,0
37,107,Sharon Flores,Madison Bryant,0,0,0,0
38,63,Edward Green,Cheryl Murphy,1,1,1,1
38,98,Edward Green,Carter Graham,1,1,1,1
38,93,Edward Green,Sierra Griffin,1,1,1,1
38,73,Edward Green,Alice Sanders,1,1,1,1
38,46,Edward Green,Ryan Carter,1,-1,1,-1
38,56,Edward Green,Brandon Sanchez,1,-1,1,-1
38,41,Edward Green,Amy Baker,1,-1,1,-1
38,51,Edward Green,Rebecca Torres,1,-1,1,-1
38,53,Edward Green,Janet Edwards,1,1,1,1
38,68,Edward Green,Shane Cox,1,1,1,1
38,71,Edward Green,Janice Brooks,1,-1,1,-1
38,83,Edward Green,Riley Powell,1,1,1,1
38,86,Edward Green,Ethan Flores,1,-1,1,-1
38,106,Edward Green,Gabriel Simmons,1,-1,1,-1
39,44,Cynthia Adams,Jacob Campbell,2,2,1,1
39,64,Cynthia Adams,Zachary Bailey,2,2,1,1
39,94,Cynthia Adams,Luke Diaz,2,2,1,1
39,74,Cynthia Adams,Derek Price,2,2,1,1
39,95,Cynthia Adams,Hailey Myers,2,-2,1,-1
39,65,Cynthia Adams,Katherine Rivera,2,-2,1,-1
39,40,Cynthia Adams,Jason Nelson,2,-2,1,-1
39,54,Cynthia Adams,Scott Collins,2,2,1,1
39,60,Cynthia Adams,Aaron Cook,2,-2,1,-1
39,75,Cynthia Adams,Victoria Bennett,2,-2,1,-1
39,99,Cynthia Adams,Mia Sullivan,2,2,1,1
39,112,Cynthia Adams,Miles Jenkins,2,0,1,0
40,55,Jason Nelson,Rachel Stewart,-2,-2,-1,-1
40,70,Jason Nelson,Bryan Ward,-2,-2,-1,-1
40,110,Jason Nelson,Julian Barnes,-2,-2,-1,-1
40,44,Jason Nelson,Jacob Campbell,-2,2,-1,1
40,64,Jason Nelson,Zachary Bailey,-2,2,-1,1
40,45,Jason Nelson,Melissa Mitchell,-2,-2,-1,-1
40,79,Jason Nelson,Morgan Henderson,-2,2,-1,1
40,84,Jason Nelson,Alex Patterson,-2,2,-1,1
40,90,Jason Nelson,Dylan Bryant,-2,-2,-1,-1
40,100,Jason Nelson,Wyatt Wallace,-2,-2,-1,-1
40,105,Jason Nelson,Lily Ford,-2,-2,-1,-1
41,81,Amy Baker,AJenkins,-1,-1,-1,-1
41,76,Amy Baker,Jordan Wood,-1,-1,-1,-1
41,58,Amy Baker,Benjamin Rogers,-1,1,-1,1
41,48,Amy Baker,Gary Phillips,-1,1,-1,1
41,108,Amy Baker,Aaron Russell,-1,1,-1,1
41,43,Amy Baker,Angela Rivera,-1,1,-1,1
41,56,Amy Baker,Brandon Sanchez,-1,-1,-1,-1
41,63,Amy Baker,Cheryl Murphy,-1,1,-1,1
41,66,Amy Baker,Patrick Cooper,-1,-1,-1,-1
41,71,Amy Baker,Janice Brooks,-1,-1,-1,-1
41,73,Amy Baker,Alice Sanders,-1,1,-1,1
41,82,Amy Baker,Quinn Perry,-1,0,-1,0
41,96,Amy Baker,Owen Ford,-1,-1,-1,-1
41,98,Amy Baker,Carter Graham,-1,1,-1,1
41,113,Amy Baker,Caroline Patterson,-1,1,-1,1
42,67,Jeffrey Hall,Diane Richardson,0,0,0,0
42,57,Jeffrey Hall,Laura Morris,0,0,0,0
42,47,Jeffrey Hall,Emma Roberts,0,0,0,0
42,64,Jeffrey Hall,Zachary Bailey,0,2,0,1
42,109,Jeffrey Hall,Sofia Griffin,0,2,0,1
42,70,Jeffrey Hall,Bryan Ward,0,-2,0,-1
42,101,Jeffrey Hall,Eva West,0,-1,0,-1
42,72,Jeffrey Hall,Samuel Kelly,0,0,0,0
42,77,Jeffrey Hall,Casey Barnes,0,0,0,0
42,112,Jeffrey Hall,Miles Jenkins,0,0,0,0
43,113,Angela Rivera,Caroline Patterson,1,1,1,1
43,93,Angela Rivera,Sierra Griffin,1,1,1,1
43,58,Angela Rivera,Benjamin Rogers,1,1,1,1
43,91,Angela Rivera,Jasmine Alexander,1,-1,1,-1
43,56,Angela Rivera,Brandon Sanchez,1,-1,1,-1
43,63,Angela Rivera,Cheryl Murphy,1,1,1,1
43,71,Angela Rivera,Janice Brooks,1,-1,1,-1
43,78,Angela Rivera,Jamie Ross,1,1,1,1
43,86,Angela Rivera,Ethan Flores,1,-1,1,-1
44,104,Jacob Campbell,Isaac Hayes,2,2,1,1
44,74,Jacob Campbell,Derek Price,2,2,1,1
44,64,Jacob Campbell,Zachary Bailey,2,2,1,1
44,59,Jacob Campbell,Megan Reed,2,2,1,1
44,109,Jacob Campbell,Sofia Griffin,2,2,1,1
44,95,Jacob Campbell,Hailey Myers,2,-2,1,-1
44,80,Jacob Campbell,Robin Coleman,2,-2,1,-1
44,60,Jacob Campbell,Aaron Cook,2,-2,1,-1
44,90,Jacob Campbell,Dylan Bryant,2,-2,1,-1
44,55,Jacob Campbell,Rachel Stewart,2,-2,1,-1
44,82,Jacob Campbell,Quinn Perry,2,0,1,0
44,89,Jacob Campbell,Alyssa Foster,2,2,1,1
44,94,Jacob Campbell,Luke Diaz,2,2,1,1
44,100,Jacob Campbell,Wyatt Wallace,2,-2,1,-1
44,110,Jacob Campbell,Julian Barnes,2,-2,1,-1
45,70,Melissa Mitchell,Bryan Ward,-2,-2,-1,-1
45,84,Melissa Mitchell,Alex Patterson,-2,2,-1,1
45,89,Melissa Mitchell,Alyssa Foster,-2,2,-1,1
45,109,Melissa Mitchell,Sofia Griffin,-2,2,-1,1
45,59,Melissa Mitchell,Megan Reed,-2,2,-1,1
45,50,Melissa Mitchell,Nicholas Turner,-2,-2,-1,-1
45,79,Melissa Mitchell,Morgan Henderson,-2,2,-1,1
46,71,Ryan Carter,Janice Brooks,-1,-1,-1,-1
46,111,Ryan Carter,Aubrey Price,-1,-1,-1,-1
46,56,Ryan Carter,Brandon Sanchez,-1,-1,-1,-1
46,101,Ryan Carter,Eva West,-1,-1,-1,-1
46,53,Ryan Carter,Janet Edwards,-1,1,-1,1
46,108,Ryan Carter,Aaron Russell,-1,1,-1,1
46,48,Ryan Carter,Gary Phillips,-1,1,-1,1
46,83,Ryan Carter,Riley Powell,-1,1,-1,1
46,51,Ryan Carter,Rebecca Torres,-1,-1,-1,-1
46,62,Ryan Carter,Adam Bell,-1,0,-1,0
46,78,Ryan Carter,Jamie Ross,-1,1,-1,1
46,86,Ryan Carter,Ethan Flores,-1,-1,-1,-1
46,88,Ryan Carter,Caleb Simmons,-1,1,-1,1
46,96,Ryan Carter,Owen Ford,-1,-1,-1,-1
46,98,Ryan Carter,Carter Graham,-1,1,-1,1
47,52,Emma Roberts,Frank Parker,0,0,0,0
47,112,Emma Roberts,Miles Jenkins,0,0,0,0
47,72,Emma Roberts,Samuel Kelly,0,0,0,0
47,57,Emma Roberts,Laura Morris,0,0,0,0
47,67,Emma Roberts,Diane Richardson,0,0,0,0
47,105,Emma Roberts,Lily Ford,0,-2,0,-1
47,74,Emma Roberts,Derek Price,0,2,0,1
47,83,Emma Roberts,Riley Powell,0,1,0,1
47,77,Emma Roberts,Casey Barnes,0,0,0,0
47,82,Emma Roberts,Quinn Perry,0,0,0,0
47,97,Emma Roberts,Isabella Hamilton,0,0,0,0
47,107,Emma Roberts,Madison Bryant,0,0,0,0
48,73,Gary Phillips,Alice Sanders,1,1,1,1
48,113,Gary Phillips,Caroline Patterson,1,1,1,1
48,68,Gary Phillips,Shane Cox,1,1,1,1
48,103,Gary Phillips,Naomi Jordan,1,1,1,1
48,91,Gary Phillips,Jasmine Alexander,1,-1,1,-1
48,61,Gary Phillips,Olivia Morgan,1,-1,1,-1
48,86,Gary Phillips,Ethan Flores,1,-1,1,-1
48,66,Gary Phillips,Patrick Cooper,1,-1,1,-1
48,67,Gary Phillips,Diane Richardson,1,0,1,0
48,87,Gary Phillips,Samantha Butler,1,0,1,0
48,88,Gary Phillips,Caleb Simmons,1,1,1,1
48,93,Gary Phillips,Sierra Griffin,1,1,1,1
48,108,Gary Phillips,Aaron Russell,1,1,1,1
48,111,Gary Phillips,Aubrey Price,1,-1,1,-1
49,54,Stephanie Evans,Scott Collins,2,2,1,1
49,109,Stephanie Evans,Sofia Griffin,2,2,1,1
49,74,Stephanie Evans,Derek Price,2,2,1,1
49,59,Stephanie Evans,Megan Reed,2,2,1,1
49,70,Stephanie Evans,Bryan Ward,2,-2,1,-1
49,105,Stephanie Evans,Lily Ford,2,-2,1,-1
49,80,Stephanie Evans,Robin Coleman,2,-2,1,-1
49,75,Stephanie Evans,Victoria Bennett,2,-2,1,-1
49,79,Stephanie Evans,Morgan Henderson,2,2,1,1
49,85,Stephanie Evans,Taylor Hughes,2,-2,1,-1
49,100,Stephanie Evans,Wyatt Wallace,2,-2,1,-1
50,110,Nicholas Turner,Julian Barnes,-2,-2,-1,-1
50,85,Nicholas Turner,Taylor Hughes,-2,-2,-1,-1
50,109,Nicholas Turner,Sofia Griffin,-2,2,-1,1
50,104,Nicholas Turner,Isaac Hayes,-2,2,-1,1
50,99,Nicholas Turner,Mia Sullivan,-2,2,-1,1
50,54,Nicholas Turner,Scott Collins,-2,2,-1,1
50,55,Nicholas Turner,Rachel Stewart,-2,-2,-1,-1
50,69,Nicholas Turner,Theresa Howard,-2,2,-1,1
50,72,Nicholas Turner,Samuel Kelly,-2,0,-1,0
50,89,Nicholas Turner,Alyssa Foster,-2,2,-1,1
50,100,Nicholas Turner,Wyatt Wallace,-2,-2,-1,-1
50,105,Nicholas Turner,Lily Ford,-2,-2,-1,-1
51,111,Rebecca Torres,Aubrey Price,-1,-1,-1,-1
51,78,Rebecca Torres,Jamie Ross,-1,1,-1,1
51,98,Rebecca Torres,Carter Graham,-1,1,-1,1
51,61,Rebecca Torres,Olivia Morgan,-1,-1,-1,-1
51,63,Rebecca Torres,Cheryl Murphy,-1,1,-1,1
51,73,Rebecca Torres,Alice Sanders,-1,1,-1,1
51,93,Rebecca Torres,Sierra Griffin,-1,1,-1,1
51,103,Rebecca Torres,Naomi Jordan,-1,1,-1,1
51,106,Rebecca Torres,Gabriel Simmons,-1,-1,-1,-1
52,77,Frank Parker,Casey Barnes,0,0,0,0
52,72,Frank Parker,Samuel Kelly,0,0,0,0
52,107,Frank Parker,Madison Bryant,0,0,0,0
52,97,Frank Parker,Isabella Hamilton,0,0,0,0
52,105,Frank Parker,Lily Ford,0,-2,0,-1
52,91,Frank Parker,Jasmine Alexander,0,-1,0,-1
52,57,Frank Parker,Laura Morris,0,0,0,0
52,92,Frank Parker,Connor Russell,0,0,0,0
53,108,Janet Edwards,Aaron Russell,1,1,1,1
53,66,Janet Edwards,Patrick Cooper,1,-1,1,-1
53,111,Janet Edwards,Aubrey Price,1,-1,1,-1
53,81,Janet Edwards,AJenkins,1,-1,1,-1
53,57,Janet Edwards,Laura Morris,1,0,1,0
53,58,Janet Edwards,Benjamin Rogers,1,1,1,1
53,63,Janet Edwards,Cheryl Murphy,1,1,1,1
53,71,Janet Edwards,Janice Brooks,1,-1,1,-1
53,73,Janet Edwards,Alice Sanders,1,1,1,1
53,76,Janet Edwards,Jordan Wood,1,-1,1,-1
53,82,Janet Edwards,Quinn Perry,1,0,1,0
53,101,Janet Edwards,Eva West,1,-1,1,-1
54,79,Scott Collins,Morgan Henderson,2,2,1,1
54,94,Scott Collins,Luke Diaz,2,2,1,1
54,70,Scott Collins,Bryan Ward,2,-2,1,-1
54,105,Scott Collins,Lily Ford,2,-2,1,-1
54,80,Scott Collins,Robin Coleman,2,-2,1,-1
54,85,Scott Collins,Taylor Hughes,2,-2,1,-1
55,100,Rachel Stewart,Wyatt Wallace,-2,-2,-1,-1
55,75,Rachel Stewart,Victoria Bennett,-2,-2,-1,-1
55,85,Rachel Stewart,Taylor Hughes,-2,-2,-1,-1
55,70,Rachel Stewart,Bryan Ward,-2,-2,-1,-1
55,89,Rachel Stewart,Alyssa Foster,-2,2,-1,1
55,74,Rachel Stewart,Derek Price,-2,2,-1,1
55,79,Rachel Stewart,Morgan Henderson,-2,2,-1,1
55,59,Rachel Stewart,Megan Reed,-2,2,-1,1
55,95,Rachel Stewart,Hailey Myers,-2,-2,-1,-1
56,106,Brandon Sanchez,Gabriel Simmons,-1,-1,-1,-1
56,86,Brandon Sanchez,Ethan Flores,-1,-1,-1,-1
56,81,Brandon Sanchez,AJenkins,-1,-1,-1,-1
56,103,Brandon Sanchez,Naomi Jordan,-1,1,-1,1
56,73,Brandon Sanchez,Alice Sanders,-1,1,-1,1
56,66,Brandon Sanchez,Patrick Cooper,-1,-1,-1,-1
56,68,Brandon Sanchez,Shane Cox,-1,1,-1,1
56,76,Brandon Sanchez,Jordan Wood,-1,-1,-1,-1
56,101,Brandon Sanchez,Eva West,-1,-1,-1,-1
56,107,Brandon Sanchez,Madison Bryant,-1,0,-1,0
56,108,Brandon Sanchez,Aaron Russell,-1,1,-1,1
57,92,Laura Morris,Connor Russell,0,0,0,0
57,88,Laura Morris,Caleb Simmons,0,1,0,1
57,98,Laura Morris,Carter Graham,0,1,0,1
58,73,Benjamin Rogers,Alice Sanders,1,1,1,1
58,86,Benjamin Rogers,Ethan Flores,1,-1,1,-1
58,71,Benjamin Rogers,Janice Brooks,1,-1,1,-1
58,66,Benjamin Rogers,Patrick Cooper,1,-1,1,-1
58,76,Benjamin Rogers,Jordan Wood,1,-1,1,-1
58,97,Benjamin Rogers,Isabella Hamilton,1,0,1,0
58,108,Benjamin Rogers,Aaron Russell,1,1,1,1
58,111,Benjamin Rogers,Aubrey Price,1,-1,1,-1
58,113,Benjamin Rogers,Caroline Patterson,1,1,1,1
59,74,Megan Reed,Derek Price,2,2,1,1
59,69,Megan Reed,Theresa Howard,2,2,1,1
59,99,Megan Reed,Mia Sullivan,2,2,1,1
59,104,Megan Reed,Isaac Hayes,2,2,1,1
59,75,Megan Reed,Victoria Bennett,2,-2,1,-1
59,60,Megan Reed,Aaron Cook,2,-2,1,-1
59,64,Megan Reed,Zachary Bailey,2,2,1,1
59,79,Megan Reed,Morgan Henderson,2,2,1,1
59,87,Megan Reed,Samantha Butler,2,0,1,0
60,70,Aaron Cook,Bryan Ward,-2,-2,-1,-1
60,90,Aaron Cook,Dylan Bryant,-2,-2,-1,-1
60,100,Aaron Cook,Wyatt Wallace,-2,-2,-1,-1
60,80,Aaron Cook,Robin Coleman,-2,-2,-1,-1
60,69,Aaron Cook,Theresa Howard,-2,2,-1,1
60,79,Aaron Cook,Morgan Henderson,-2,2,-1,1
60,99,Aaron Cook,Mia Sullivan,-2,2,-1,1
60,105,Aaron Cook,Lily Ford,-2,-2,-1,-1
60,109,Aaron Cook,Sofia Griffin,-2,2,-1,1
61,66,Olivia Morgan,Patrick Cooper,-1,-1,-1,-1
61,111,Olivia Morgan,Aubrey Price,-1,-1,-1,-1
61,76,Olivia Morgan,Jordan Wood,-1,-1,-1,-1
61,98,Olivia Morgan,Carter Graham,-1,1,-1,1
61,88,Olivia Morgan,Caleb Simmons,-1,1,-1,1
61,63,Olivia Morgan,Cheryl Murphy,-1,1,-1,1
61,113,Olivia Morgan,Caroline Patterson,-1,1,-1,1
62,97,Adam Bell,Isabella Hamilton,0,0,0,0
62,112,Adam Bell,Miles Jenkins,0,0,0,0
62,107,Adam Bell,Madison Bryant,0,0,0,0
62,88,Adam Bell,Caleb Simmons,0,1,0,1
62,71,Adam Bell,Janice Brooks,0,-1,0,-1
62,102,Adam Bell,Julian Cole,0,0,0,0
63,68,Cheryl Murphy,Shane Cox,1,1,1,1
63,78,Cheryl Murphy,Jamie Ross,1,1,1,1
63,66,Cheryl Murphy,Patrick Cooper,1,-1,1,-1
63,81,Cheryl Murphy,AJenkins,1,-1,1,-1
63,83,Cheryl Murphy,Riley Powell,1,1,1,1
63,93,Cheryl Murphy,Sierra Griffin,1,1,1,1
63,101,Cheryl Murphy,Eva West,1,-1,1,-1
63,107,Cheryl Murphy,Madison Bryant,1,0,1,0
63,113,Cheryl Murphy,Caroline Patterson,1,1,1,1
64,84,Zachary Bailey,Alex Patterson,2,2,1,1
64,94,Zachary Bailey,Luke Diaz,2,2,1,1
64,100,Zachary Bailey,Wyatt Wallace,2,-2,1,-1
64,75,Zachary Bailey,Victoria Bennett,2,-2,1,-1
64,105,Zachary Bailey,Lily Ford,2,-2,1,-1
65,100,Katherine Rivera,Wyatt Wallace,-2,-2,-1,-1
65,79,Katherine Rivera,Morgan Henderson,-2,2,-1,1
65,109,Katherine Rivera,Sofia Griffin,-2,2,-1,1
65,69,Katherine Rivera,Theresa Howard,-2,2,-1,1
65,70,Katherine Rivera,Bryan Ward,-2,-2,-1,-1
65,74,Katherine Rivera,Derek Price,-2,2,-1,1
65,85,Katherine Rivera,Taylor Hughes,-2,-2,-1,-1
65,89,Katherine Rivera,Alyssa Foster,-2,2,-1,1
65,94,Katherine Rivera,Luke Diaz,-2,2,-1,1
65,104,Katherine Rivera,Isaac Hayes,-2,2,-1,1
65,107,Katherine Rivera,Madison Bryant,-2,0,-1,0
66,96,Patrick Cooper,Owen Ford,-1,-1,-1,-1
66,76,Patrick Cooper,Jordan Wood,-1,-1,-1,-1
66,98,Patrick Cooper,Carter Graham,-1,1,-1,1
66,113,Patrick Cooper,Caroline Patterson,-1,1,-1,1
66,83,Patrick Cooper,Riley Powell,-1,1,-1,1
66,108,Patrick Cooper,Aaron Russell,-1,1,-1,1
67,97,Diane Richardson,Isabella Hamilton,0,0,0,0
67,112,Diane Richardson,Miles Jenkins,0,0,0,0
67,87,Diane Richardson,Samantha Butler,0,0,0,0
67,92,Diane Richardson,Connor Russell,0,0,0,0
67,102,Diane Richardson,Julian Cole,0,0,0,0
67,107,Diane Richardson,Madison Bryant,0,0,0,0
68,108,Shane Cox,Aaron Russell,1,1,1,1
68,113,Shane Cox,Caroline Patterson,1,1,1,1
68,96,Shane Cox,Owen Ford,1,-1,1,-1
68,91,Shane Cox,Jasmine Alexander,1,-1,1,-1
68,71,Shane Cox,Janice Brooks,1,-1,1,-1
68,92,Shane Cox,Connor Russell,1,0,1,0
68,93,Shane Cox,Sierra Griffin,1,1,1,1
68,112,Shane Cox,Miles Jenkins,1,0,1,0
69,94,Theresa Howard,Luke Diaz,2,2,1,1
69,74,Theresa Howard,Derek Price,2,2,1,1
69,89,Theresa Howard,Alyssa Foster,2,2,1,1
69,100,Theresa Howard,Wyatt Wallace,2,-2,1,-1
69,75,Theresa Howard,Victoria Bennett,2,-2,1,-1
69,70,Theresa Howard,Bryan Ward,2,-2,1,-1
69,109,Theresa Howard,Sofia Griffin,2,2,1,1
70,105,Bryan Ward,Lily Ford,-2,-2,-1,-1
70,75,Bryan Ward,Victoria Bennett,-2,-2,-1,-1
70,84,Bryan Ward,Alex Patterson,-2,2,-1,1
70,104,Bryan Ward,Isaac Hayes,-2,2,-1,1
70,87,Bryan Ward,Samantha Butler,-2,0,-1,0
70,94,Bryan Ward,Luke Diaz,-2,2,-1,1
70,110,Bryan Ward,Julian Barnes,-2,-2,-1,-1
71,101,Janice Brooks,Eva West,-1,-1,-1,-1
71,91,Janice Brooks,Jasmine Alexander,-1,-1,-1,-1
71,81,Janice Brooks,AJenkins,-1,-1,-1,-1
71,76,Janice Brooks,Jordan Wood,-1,-1,-1,-1
71,93,Janice Brooks,Sierra Griffin,-1,1,-1,1
71,83,Janice Brooks,Riley Powell,-1,1,-1,1
71,86,Janice Brooks,Ethan Flores,-1,-1,-1,-1
71,88,Janice Brooks,Caleb Simmons,-1,1,-1,1
71,96,Janice Brooks,Owen Ford,-1,-1,-1,-1
71,111,Janice Brooks,Aubrey Price,-1,-1,-1,-1
72,77,Samuel Kelly,Casey Barnes,0,0,0,0
72,97,Samuel Kelly,Isabella Hamilton,0,0,0,0
72,85,Samuel Kelly,Taylor Hughes,0,-2,0,-1
72,104,Samuel Kelly,Isaac Hayes,0,2,0,1
72,112,Samuel Kelly,Miles Jenkins,0,0,0,0
73,83,Alice Sanders,Riley Powell,1,1,1,1
73,96,Alice Sanders,Owen Ford,1,-1,1,-1
73,111,Alice Sanders,Aubrey Price,1,-1,1,-1
73,86,Alice Sanders,Ethan Flores,1,-1,1,-1
73,76,Alice Sanders,Jordan Wood,1,-1,1,-1
73,98,Alice Sanders,Carter Graham,1,1,1,1
73,101,Alice Sanders,Eva West,1,-1,1,-1
74,89,Derek Price,Alyssa Foster,2,2,1,1
74,75,Derek Price,Victoria Bennett,2,-2,1,-1
74,85,Derek Price,Taylor Hughes,2,-2,1,-1
74,110,Derek Price,Julian Barnes,2,-2,1,-1
74,80,Derek Price,Robin Coleman,2,-2,1,-1
74,95,Derek Price,Hailey Myers,2,-2,1,-1
74,99,Derek Price,Mia Sullivan,2,2,1,1
74,104,Derek Price,Isaac Hayes,2,2,1,1
75,80,Victoria Bennett,Robin Coleman,-2,-2,-1,-1
75,105,Victoria Bennett,Lily Ford,-2,-2,-1,-1
75,109,Victoria Bennett,Sofia Griffin,-2,2,-1,1
75,94,Victoria Bennett,Luke Diaz,-2,2,-1,1
75,104,Victoria Bennett,Isaac Hayes,-2,2,-1,1
75,110,Victoria Bennett,Julian Barnes,-2,-2,-1,-1
76,81,Jordan Wood,AJenkins,-1,-1,-1,-1
76,91,Jordan Wood,Jasmine Alexander,-1,-1,-1,-1
76,86,Jordan Wood,Ethan Flores,-1,-1,-1,-1
76,88,Jordan Wood,Caleb Simmons,-1,1,-1,1
76,113,Jordan Wood,Caroline Patterson,-1,1,-1,1
76,101,Jordan Wood,Eva West,-1,-1,-1,-1
76,102,Jordan Wood,Julian Cole,-1,0,-1,0
76,106,Jordan Wood,Gabriel Simmons,-1,-1,-1,-1
77,89,Casey Barnes,Alyssa Foster,0,2,0,1
77,78,Casey Barnes,Jamie Ross,0,1,0,1
77,100,Casey Barnes,Wyatt Wallace,0,-2,0,-1
77,92,Casey Barnes,Connor Russell,0,0,0,0
78,83,Jamie Ross,Riley Powell,1,1,1,1
78,98,Jamie Ross,Carter Graham,1,1,1,1
78,88,Jamie Ross,Caleb Simmons,1,1,1,1
78,96,Jamie Ross,Owen Ford,1,-1,1,-1
78,81,Jamie Ross,AJenkins,1,-1,1,-1
78,82,Jamie Ross,Quinn Perry,1,0,1,0
78,93,Jamie Ross,Sierra Griffin,1,1,1,1
78,103,Jamie Ross,Naomi Jordan,1,1,1,1
79,85,Morgan Henderson,Taylor Hughes,2,-2,1,-1
79,110,Morgan Henderson,Julian Barnes,2,-2,1,-1
79,80,Morgan Henderson,Robin Coleman,2,-2,1,-1
79,89,Morgan Henderson,Alyssa Foster,2,2,1,1
79,95,Morgan Henderson,Hailey Myers,2,-2,1,-1
79,99,Morgan Henderson,Mia Sullivan,2,2,1,1
80,105,Robin Coleman,Lily Ford,-2,-2,-1,-1
80,94,Robin Coleman,Luke Diaz,-2,2,-1,1
80,95,Robin Coleman,Hailey Myers,-2,-2,-1,-1
