source,target,source_name,target_name,source_opinion,target_opinion,source_group,target_group
19,25,Lisa Lee,Betty Ramirez,2,-2,1,-1
19,30,Lisa Lee,Paul Allen,2,-2,1,-1
19,35,Lisa Lee,Ruth Nguyen,2,-2,1,-1
19,40,Lisa Lee,Jason Nelson,2,-2,1,-1
19,45,Lisa Lee,Melissa Mitchell,2,-2,1,-1
19,50,Lisa Lee,Nicholas Turner,2,-2,1,-1
19,55,Lisa Lee,Rachel Stewart,2,-2,1,-1
19,60,Lisa Lee,Aaron Cook,2,-2,1,-1
19,65,Lisa Lee,Katherine Rivera,2,-2,1,-1
19,70,Lisa Lee,Bryan Ward,2,-2,1,-1
19,75,Lisa Lee,Victoria Bennett,2,-2,1,-1
19,80,Lisa Lee,Robin Coleman,2,-2,1,-1
19,85,Lisa Lee,Taylor Hughes,2,-2,1,-1
19,90,Lisa Lee,Dylan Bryant,2,-2,1,-1
19,95,Lisa Lee,Hailey Myers,2,-2,1,-1
19,100,Lisa Lee,Wyatt Wallace,2,-2,1,-1
19,105,Lisa Lee,Lily Ford,2,-2,1,-1
19,110,Lisa Lee,Julian Barnes,2,-2,1,-1
19,27,Lisa Lee,Helen Robinson,2,0,1,0
19,32,Lisa Lee,Andrew Wright,2,0,1,0
19,37,Lisa Lee,Sharon Flores,2,0,1,0
19,82,Lisa Lee,Quinn Perry,2,0,1,0
19,102,Lisa Lee,Julian Cole,2,0,1,0
20,24,Daniel Perez,Anthony Clark,-2,2,-1,1
20,29,Daniel Perez,Sandra Young,-2,2,-1,1
20,34,Daniel Perez,Kevin Torres,-2,2,-1,1
20,39,Daniel Perez,Cynthia Adams,-2,2,-1,1
20,44,Daniel Perez,Jacob Campbell,-2,2,-1,1
20,49,Daniel Perez,Stephanie Evans,-2,2,-1,1
20,54,Daniel Perez,Scott Collins,-2,2,-1,1
20,59,Daniel Perez,Megan Reed,-2,2,-1,1
20,64,Daniel Perez,Zachary Bailey,-2,2,-1,1
20,69,Daniel Perez,Theresa Howard,-2,2,-1,1
20,74,Daniel Perez,Derek Price,-2,2,-1,1
20,79,Daniel Perez,Morgan Henderson,-2,2,-1,1
20,84,Daniel Perez,Alex Patterson,-2,2,-1,1
20,89,Daniel Perez,Alyssa Foster,-2,2,-1,1
20,94,Daniel Perez,Luke Diaz,-2,2,-1,1
20,99,Daniel Perez,Mia Sullivan,-2,2,-1,1
20,104,Daniel Perez,Isaac Hayes,-2,2,-1,1
20,109,Daniel Perez,Sofia Griffin,-2,2,-1,1
20,22,Daniel Perez,Matthew Harris,-2,0,-1,0
20,37,Daniel Perez,Sharon Flores,-2,0,-1,0
20,47,Daniel Perez,Emma Roberts,-2,0,-1,0
20,72,Daniel Perez,Samuel Kelly,-2,0,-1,0
20,87,Daniel Perez,Samantha Butler,-2,0,-1,0
21,23,Nancy White,Karen Sanchez,-1,1,-1,1
21,28,Nancy White,Steven Walker,-1,1,-1,1
21,33,Nancy White,Carol Scott,-1,1,-1,1
21,38,Nancy White,Edward Green,-1,1,-1,1
21,43,Nancy White,Angela Rivera,-1,1,-1,1
21,48,Nancy White,Gary Phillips,-1,1,-1,1
21,53,Nancy White,Janet Edwards,-1,1,-1,1
21,58,Nancy White,Benjamin Rogers,-1,1,-1,1
21,63,Nancy White,Cheryl Murphy,-1,1,-1,1
21,68,Nancy White,Shane Cox,-1,1,-1,1
21,73,Nancy White,Alice Sanders,-1,1,-1,1
21,78,Nancy White,Jamie Ross,-1,1,-1,1
21,83,Nancy White,Riley Powell,-1,1,-1,1
21,88,Nancy White,Caleb Simmons,-1,1,-1,1
21,93,Nancy White,Sierra Griffin,-1,1,-1,1
21,98,Nancy White,Carter Graham,-1,1,-1,1
21,103,Nancy White,Naomi Jordan,-1,1,-1,1
21,108,Nancy White,Aaron Russell,-1,1,-1,1
21,113,Nancy White,Caroline Patterson,-1,1,-1,1
21,32,Nancy White,Andrew Wright,-1,0,-1,0
21,62,Nancy White,Adam Bell,-1,0,-1,0
21,87,Nancy White,Samantha Butler,-1,0,-1,0
21,92,Nancy White,Connor Russell,-1,0,-1,0
22,44,Matthew Harris,Jacob Campbell,0,2,0,1
22,34,Matthew Harris,Kevin Torres,0,2,0,1
22,93,Matthew Harris,Sierra Griffin,0,1,0,1
22,53,Matthew Harris,Janet Edwards,0,1,0,1
22,108,Matthew Harris,Aaron Russell,0,1,0,1
22,79,Matthew Harris,Morgan Henderson,0,2,0,1
22,64,Matthew Harris,Zachary Bailey,0,2,0,1
22,74,Matthew Harris,Derek Price,0,2,0,1
22,24,Matthew Harris,Anthony Clark,0,2,0,1
22,43,Matthew Harris,Angela Rivera,0,1,0,1
22,36,Matthew Harris,Brian Hill,0,-1,0,-1
22,86,Matthew Harris,Ethan Flores,0,-1,0,-1
22,85,Matthew Harris,Taylor Hughes,0,-2,0,-1
22,40,Matthew Harris,Jason Nelson,0,-2,0,-1
22,91,Matthew Harris,Jasmine Alexander,0,-1,0,-1
22,66,Matthew Harris,Patrick Cooper,0,-1,0,-1
22,100,Matthew Harris,Wyatt Wallace,0,-2,0,-1
22,61,Matthew Harris,Olivia Morgan,0,-1,0,-1
22,56,Matthew Harris,Brandon Sanchez,0,-1,0,-1
22,35,Matthew Harris,Ruth Nguyen,0,-2,0,-1
23,26,Karen Sanchez,Mark Lewis,1,-1,1,-1
23,31,Karen Sanchez,Donna King,1,-1,1,-1
23,36,Karen Sanchez,Brian Hill,1,-1,1,-1
23,41,Karen Sanchez,Amy Baker,1,-1,1,-1
23,46,Karen Sanchez,Ryan Carter,1,-1,1,-1
23,51,Karen Sanchez,Rebecca Torres,1,-1,1,-1
23,56,Karen Sanchez,Brandon Sanchez,1,-1,1,-1
23,61,Karen Sanchez,Olivia Morgan,1,-1,1,-1
23,66,Karen Sanchez,Patrick Cooper,1,-1,1,-1
23,71,Karen Sanchez,Janice Brooks,1,-1,1,-1
23,76,Karen Sanchez,Jordan Wood,1,-1,1,-1
23,81,Karen Sanchez,AJenkins,1,-1,1,-1
23,86,Karen Sanchez,Ethan Flores,1,-1,1,-1
23,91,Karen Sanchez,Jasmine Alexander,1,-1,1,-1
23,96,Karen Sanchez,Owen Ford,1,-1,1,-1
23,101,Karen Sanchez,Eva West,1,-1,1,-1
23,106,Karen Sanchez,Gabriel Simmons,1,-1,1,-1
23,111,Karen Sanchez,Aubrey Price,1,-1,1,-1
23,27,Karen Sanchez,Helen Robinson,1,0,1,0
23,57,Karen Sanchez,Laura Morris,1,0,1,0
23,77,Karen Sanchez,Casey Barnes,1,0,1,0
23,82,Karen Sanchez,Quinn Perry,1,0,1,0
23,87,Karen Sanchez,Samantha Butler,1,0,1,0
23,112,Karen Sanchez,Miles Jenkins,1,0,1,0
24,25,Anthony Clark,Betty Ramirez,2,-2,1,-1
24,30,Anthony Clark,Paul Allen,2,-2,1,-1
24,35,Anthony Clark,Ruth Nguyen,2,-2,1,-1
24,40,Anthony Clark,Jason Nelson,2,-2,1,-1
24,45,Anthony Clark,Melissa Mitchell,2,-2,1,-1
24,50,Anthony Clark,Nicholas Turner,2,-2,1,-1
24,55,Anthony Clark,Rachel Stewart,2,-2,1,-1
24,60,Anthony Clark,Aaron Cook,2,-2,1,-1
24,65,Anthony Clark,Katherine Rivera,2,-2,1,-1
24,70,Anthony Clark,Bryan Ward,2,-2,1,-1
24,75,Anthony Clark,Victoria Bennett,2,-2,1,-1
24,80,Anthony Clark,Robin Coleman,2,-2,1,-1
24,85,Anthony Clark,Taylor Hughes,2,-2,1,-1
24,90,Anthony Clark,Dylan Bryant,2,-2,1,-1
24,95,Anthony Clark,Hailey Myers,2,-2,1,-1
24,100,Anthony Clark,Wyatt Wallace,2,-2,1,-1
24,105,Anthony Clark,Lily Ford,2,-2,1,-1
24,110,Anthony Clark,Julian Barnes,2,-2,1,-1
24,27,Anthony Clark,Helen Robinson,2,0,1,0
24,82,Anthony Clark,Quinn Perry,2,0,1,0
25,29,Betty Ramirez,Sandra Young,-2,2,-1,1
25,34,Betty Ramirez,Kevin Torres,-2,2,-1,1
25,39,Betty Ramirez,Cynthia Adams,-2,2,-1,1
25,44,Betty Ramirez,Jacob Campbell,-2,2,-1,1
25,49,Betty Ramirez,Stephanie Evans,-2,2,-1,1
25,54,Betty Ramirez,Scott Collins,-2,2,-1,1
25,59,Betty Ramirez,Megan Reed,-2,2,-1,1
25,64,Betty Ramirez,Zachary Bailey,-2,2,-1,1
25,69,Betty Ramirez,Theresa Howard,-2,2,-1,1
25,74,Betty Ramirez,Derek Price,-2,2,-1,1
25,79,Betty Ramirez,Morgan Henderson,-2,2,-1,1
25,84,Betty Ramirez,Alex Patterson,-2,2,-1,1
25,89,Betty Ramirez,Alyssa Foster,-2,2,-1,1
25,94,Betty Ramirez,Luke Diaz,-2,2,-1,1
25,99,Betty Ramirez,Mia Sullivan,-2,2,-1,1
25,104,Betty Ramirez,Isaac Hayes,-2,2,-1,1
25,109,Betty Ramirez,Sofia Griffin,-2,2,-1,1
25,32,Betty Ramirez,Andrew Wright,-2,0,-1,0
25,37,Betty Ramirez,Sharon Flores,-2,0,-1,0
25,57,Betty Ramirez,Laura Morris,-2,0,-1,0
25,77,Betty Ramirez,Casey Barnes,-2,0,-1,0
25,92,Betty Ramirez,Connor Russell,-2,0,-1,0
26,28,Mark Lewis,Steven Walker,-1,1,-1,1
26,33,Mark Lewis,Carol Scott,-1,1,-1,1
26,38,Mark Lewis,Edward Green,-1,1,-1,1
26,43,Mark Lewis,Angela Rivera,-1,1,-1,1
26,48,Mark Lewis,Gary Phillips,-1,1,-1,1
26,53,Mark Lewis,Janet Edwards,-1,1,-1,1
26,58,Mark Lewis,Benjamin Rogers,-1,1,-1,1
26,63,Mark Lewis,Cheryl Murphy,-1,1,-1,1
26,68,Mark Lewis,Shane Cox,-1,1,-1,1
26,73,Mark Lewis,Alice Sanders,-1,1,-1,1
26,78,Mark Lewis,Jamie Ross,-1,1,-1,1
26,83,Mark Lewis,Riley Powell,-1,1,-1,1
26,88,Mark Lewis,Caleb Simmons,-1,1,-1,1
26,93,Mark Lewis,Sierra Griffin,-1,1,-1,1
26,98,Mark Lewis,Carter Graham,-1,1,-1,1
26,103,Mark Lewis,Naomi Jordan,-1,1,-1,1
26,108,Mark Lewis,Aaron Russell,-1,1,-1,1
26,113,Mark Lewis,Caroline Patterson,-1,1,-1,1
26,67,Mark Lewis,Diane Richardson,-1,0,-1,0
26,92,Mark Lewis,Connor Russell,-1,0,-1,0
27,83,Helen Robinson,Riley Powell,0,1,0,1
27,79,Helen Robinson,Morgan Henderson,0,2,0,1
27,28,Helen Robinson,Steven Walker,0,1,0,1
27,69,Helen Robinson,Theresa Howard,0,2,0,1
27,63,Helen Robinson,Cheryl Murphy,0,1,0,1
27,60,Helen Robinson,Aaron Cook,0,-2,0,-1
27,95,Helen Robinson,Hailey Myers,0,-2,0,-1
27,71,Helen Robinson,Janice Brooks,0,-1,0,-1
27,81,Helen Robinson,AJenkins,0,-1,0,-1
27,40,Helen Robinson,Jason Nelson,0,-2,0,-1
27,86,Helen Robinson,Ethan Flores,0,-1,0,-1
27,85,Helen Robinson,Taylor Hughes,0,-2,0,-1
27,41,Helen Robinson,Amy Baker,0,-1,0,-1
27,51,Helen Robinson,Rebecca Torres,0,-1,0,-1
28,31,Steven Walker,Donna King,1,-1,1,-1
28,36,Steven Walker,Brian Hill,1,-1,1,-1
28,41,Steven Walker,Amy Baker,1,-1,1,-1
28,46,Steven Walker,Ryan Carter,1,-1,1,-1
28,51,Steven Walker,Rebecca Torres,1,-1,1,-1
28,56,Steven Walker,Brandon Sanchez,1,-1,1,-1
28,61,Steven Walker,Olivia Morgan,1,-1,1,-1
28,66,Steven Walker,Patrick Cooper,1,-1,1,-1
28,71,Steven Walker,Janice Brooks,1,-1,1,-1
28,76,Steven Walker,Jordan Wood,1,-1,1,-1
28,81,Steven Walker,AJenkins,1,-1,1,-1
28,86,Steven Walker,Ethan Flores,1,-1,1,-1
28,91,Steven Walker,Jasmine Alexander,1,-1,1,-1
28,96,Steven Walker,Owen Ford,1,-1,1,-1
28,101,Steven Walker,Eva West,1,-1,1,-1
28,106,Steven Walker,Gabriel Simmons,1,-1,1,-1
28,111,Steven Walker,Aubrey Price,1,-1,1,-1
28,32,Steven Walker,Andrew Wright,1,0,1,0
28,62,Steven Walker,Adam Bell,1,0,1,0
28,67,Steven Walker,Diane Richardson,1,0,1,0
28,87,Steven Walker,Samantha Butler,1,0,1,0
28,97,Steven Walker,Isabella Hamilton,1,0,1,0
29,30,Sandra Young,Paul Allen,2,-2,1,-1
29,35,Sandra Young,Ruth Nguyen,2,-2,1,-1
29,40,Sandra Young,Jason Nelson,2,-2,1,-1
29,45,Sandra Young,Melissa Mitchell,2,-2,1,-1
29,50,Sandra Young,Nicholas Turner,2,-2,1,-1
29,55,Sandra Young,Rachel Stewart,2,-2,1,-1
29,60,Sandra Young,Aaron Cook,2,-2,1,-1
29,65,Sandra Young,Katherine Rivera,2,-2,1,-1
29,70,Sandra Young,Bryan Ward,2,-2,1,-1
29,75,Sandra Young,Victoria Bennett,2,-2,1,-1
29,80,Sandra Young,Robin Coleman,2,-2,1,-1
29,85,Sandra Young,Taylor Hughes,2,-2,1,-1
29,90,Sandra Young,Dylan Bryant,2,-2,1,-1
29,95,Sandra Young,Hailey Myers,2,-2,1,-1
29,100,Sandra Young,Wyatt Wallace,2,-2,1,-1
29,105,Sandra Young,Lily Ford,2,-2,1,-1
29,110,Sandra Young,Julian Barnes,2,-2,1,-1
29,32,Sandra Young,Andrew Wright,2,0,1,0
29,57,Sandra Young,Laura Morris,2,0,1,0
29,102,Sandra Young,Julian Cole,2,0,1,0
29,112,Sandra Young,Miles Jenkins,2,0,1,0
30,34,Paul Allen,Kevin Torres,-2,2,-1,1
30,39,Paul Allen,Cynthia Adams,-2,2,-1,1
30,44,Paul Allen,Jacob Campbell,-2,2,-1,1
30,49,Paul Allen,Stephanie Evans,-2,2,-1,1
30,54,Paul Allen,Scott Collins,-2,2,-1,1
30,59,Paul Allen,Megan Reed,-2,2,-1,1
30,64,Paul Allen,Zachary Bailey,-2,2,-1,1
30,69,Paul Allen,Theresa Howard,-2,2,-1,1
30,74,Paul Allen,Derek Price,-2,2,-1,1
30,79,Paul Allen,Morgan Henderson,-2,2,-1,1
30,84,Paul Allen,Alex Patterson,-2,2,-1,1
30,89,Paul Allen,Alyssa Foster,-2,2,-1,1
30,94,Paul Allen,Luke Diaz,-2,2,-1,1
30,99,Paul Allen,Mia Sullivan,-2,2,-1,1
30,104,Paul Allen,Isaac Hayes,-2,2,-1,1
30,109,Paul Allen,Sofia Griffin,-2,2,-1,1
30,32,Paul Allen,Andrew Wright,-2,0,-1,0
30,52,Paul Allen,Frank Parker,-2,0,-1,0
30,62,Paul Allen,Adam Bell,-2,0,-1,0
30,97,Paul Allen,Isabella Hamilton,-2,0,-1,0
30,102,Paul Allen,Julian Cole,-2,0,-1,0
31,33,Donna King,Carol Scott,-1,1,-1,1
31,38,Donna King,Edward Green,-1,1,-1,1
31,43,Donna King,Angela Rivera,-1,1,-1,1
31,48,Donna King,Gary Phillips,-1,1,-1,1
31,53,Donna King,Janet Edwards,-1,1,-1,1
31,58,Donna King,Benjamin Rogers,-1,1,-1,1
31,63,Donna King,Cheryl Murphy,-1,1,-1,1
31,68,Donna King,Shane Cox,-1,1,-1,1
31,73,Donna King,Alice Sanders,-1,1,-1,1
31,78,Donna King,Jamie Ross,-1,1,-1,1
31,83,Donna King,Riley Powell,-1,1,-1,1
31,88,Donna King,Caleb Simmons,-1,1,-1,1
31,93,Donna King,Sierra Griffin,-1,1,-1,1
31,98,Donna King,Carter Graham,-1,1,-1,1
31,103,Donna King,Naomi Jordan,-1,1,-1,1
31,108,Donna King,Aaron Russell,-1,1,-1,1
31,113,Donna King,Caroline Patterson,-1,1,-1,1
31,47,Donna King,Emma Roberts,-1,0,-1,0
31,62,Donna King,Adam Bell,-1,0,-1,0
31,82,Donna King,Quinn Perry,-1,0,-1,0
31,112,Donna King,Miles Jenkins,-1,0,-1,0
32,48,Andrew Wright,Gary Phillips,0,1,0,1
32,69,Andrew Wright,Theresa Howard,0,2,0,1
32,74,Andrew Wright,Derek Price,0,2,0,1
32,43,Andrew Wright,Angela Rivera,0,1,0,1
32,83,Andrew Wright,Riley Powell,0,1,0,1
32,94,Andrew Wright,Luke Diaz,0,2,0,1
32,100,Andrew Wright,Wyatt Wallace,0,-2,0,-1
32,46,Andrew Wright,Ryan Carter,0,-1,0,-1
32,111,Andrew Wright,Aubrey Price,0,-1,0,-1
32,80,Andrew Wright,Robin Coleman,0,-2,0,-1
32,95,Andrew Wright,Hailey Myers,0,-2,0,-1
32,56,Andrew Wright,Brandon Sanchez,0,-1,0,-1
32,85,Andrew Wright,Taylor Hughes,0,-2,0,-1
32,81,Andrew Wright,AJenkins,0,-1,0,-1
33,36,Carol Scott,Brian Hill,1,-1,1,-1
33,41,Carol Scott,Amy Baker,1,-1,1,-1
33,46,Carol Scott,Ryan Carter,1,-1,1,-1
33,51,Carol Scott,Rebecca Torres,1,-1,1,-1
33,56,Carol Scott,Brandon Sanchez,1,-1,1,-1
33,61,Carol Scott,Olivia Morgan,1,-1,1,-1
33,66,Carol Scott,Patrick Cooper,1,-1,1,-1
33,71,Carol Scott,Janice Brooks,1,-1,1,-1
33,76,Carol Scott,Jordan Wood,1,-1,1,-1
33,81,Carol Scott,AJenkins,1,-1,1,-1
33,86,Carol Scott,Ethan Flores,1,-1,1,-1
33,91,Carol Scott,Jasmine Alexander,1,-1,1,-1
33,96,Carol Scott,Owen Ford,1,-1,1,-1
33,101,Carol Scott,Eva West,1,-1,1,-1
33,106,Carol Scott,Gabriel Simmons,1,-1,1,-1
33,111,Carol Scott,Aubrey Price,1,-1,1,-1
33,42,Carol Scott,Jeffrey Hall,1,0,1,0
33,52,Carol Scott,Frank Parker,1,0,1,0
33,57,Carol Scott,Laura Morris,1,0,1,0
33,97,Carol Scott,Isabella Hamilton,1,0,1,0
33,107,Carol Scott,Madison Bryant,1,0,1,0
33,112,Carol Scott,Miles Jenkins,1,0,1,0
34,35,Kevin Torres,Ruth Nguyen,2,-2,1,-1
34,40,Kevin Torres,Jason Nelson,2,-2,1,-1
34,45,Kevin Torres,Melissa Mitchell,2,-2,1,-1
34,50,Kevin Torres,Nicholas Turner,2,-2,1,-1
34,55,Kevin Torres,Rachel Stewart,2,-2,1,-1
34,60,Kevin Torres,Aaron Cook,2,-2,1,-1
34,65,Kevin Torres,Katherine Rivera,2,-2,1,-1
34,70,Kevin Torres,Bryan Ward,2,-2,1,-1
34,75,Kevin Torres,Victoria Bennett,2,-2,1,-1
34,80,Kevin Torres,Robin Coleman,2,-2,1,-1
34,85,Kevin Torres,Taylor Hughes,2,-2,1,-1
34,90,Kevin Torres,Dylan Bryant,2,-2,1,-1
34,95,Kevin Torres,Hailey Myers,2,-2,1,-1
34,100,Kevin Torres,Wyatt Wallace,2,-2,1,-1
34,105,Kevin Torres,Lily Ford,2,-2,1,-1
34,110,Kevin Torres,Julian Barnes,2,-2,1,-1
34,42,Kevin Torres,Jeffrey Hall,2,0,1,0
34,62,Kevin Torres,Adam Bell,2,0,1,0
34,72,Kevin Torres,Samuel Kelly,2,0,1,0
34,77,Kevin Torres,Casey Barnes,2,0,1,0
34,82,Kevin Torres,Quinn Perry,2,0,1,0
34,92,Kevin Torres,Connor Russell,2,0,1,0
35,39,Ruth Nguyen,Cynthia Adams,-2,2,-1,1
35,44,Ruth Nguyen,Jacob Campbell,-2,2,-1,1
35,49,Ruth Nguyen,Stephanie Evans,-2,2,-1,1
35,54,Ruth Nguyen,Scott Collins,-2,2,-1,1
35,59,Ruth Nguyen,Megan Reed,-2,2,-1,1
35,64,Ruth Nguyen,Zachary Bailey,-2,2,-1,1
35,69,Ruth Nguyen,Theresa Howard,-2,2,-1,1
35,74,Ruth Nguyen,Derek Price,-2,2,-1,1
35,79,Ruth Nguyen,Morgan Henderson,-2,2,-1,1
35,84,Ruth Nguyen,Alex Patterson,-2,2,-1,1
35,89,Ruth Nguyen,Alyssa Foster,-2,2,-1,1
35,94,Ruth Nguyen,Luke Diaz,-2,2,-1,1
35,99,Ruth Nguyen,Mia Sullivan,-2,2,-1,1
35,104,Ruth Nguyen,Isaac Hayes,-2,2,-1,1
35,109,Ruth Nguyen,Sofia Griffin,-2,2,-1,1
35,42,Ruth Nguyen,Jeffrey Hall,-2,0,-1,0
35,97,Ruth Nguyen,Isabella Hamilton,-2,0,-1,0
36,38,Brian Hill,Edward Green,-1,1,-1,1
36,43,Brian Hill,Angela Rivera,-1,1,-1,1
36,48,Brian Hill,Gary Phillips,-1,1,-1,1
36,53,Brian Hill,Janet Edwards,-1,1,-1,1
36,58,Brian Hill,Benjamin Rogers,-1,1,-1,1
36,63,Brian Hill,Cheryl Murphy,-1,1,-1,1
36,68,Brian Hill,Shane Cox,-1,1,-1,1
36,73,Brian Hill,Alice Sanders,-1,1,-1,1
36,78,Brian Hill,Jamie Ross,-1,1,-1,1
36,83,Brian Hill,Riley Powell,-1,1,-1,1
36,88,Brian Hill,Caleb Simmons,-1,1,-1,1
36,93,Brian Hill,Sierra Griffin,-1,1,-1,1
36,98,Brian Hill,Carter Graham,-1,1,-1,1
36,103,Brian Hill,Naomi Jordan,-1,1,-1,1
36,108,Brian Hill,Aaron Russell,-1,1,-1,1
36,113,Brian Hill,Caroline Patterson,-1,1,-1,1
36,42,Brian Hill,Jeffrey Hall,-1,0,-1,0
36,47,Brian Hill,Emma Roberts,-1,0,-1,0
36,52,Brian Hill,Frank Parker,-1,0,-1,0
36,57,Brian Hill,Laura Morris,-1,0,-1,0
36,67,Brian Hill,Diane Richardson,-1,0,-1,0
36,77,Brian Hill,Casey Barnes,-1,0,-1,0
36,92,Brian Hill,Connor Russell,-1,0,-1,0
37,98,Sharon Flores,Carter Graham,0,1,0,1
37,53,Sharon Flores,Janet Edwards,0,1,0,1
37,79,Sharon Flores,Morgan Henderson,0,2,0,1
37,59,Sharon Flores,Megan Reed,0,2,0,1
37,49,Sharon Flores,Stephanie Evans,0,2,0,1
37,39,Sharon Flores,Cynthia Adams,0,2,0,1
37,93,Sharon Flores,Sierra Griffin,0,1,0,1
37,90,Sharon Flores,Dylan Bryant,0,-2,0,-1
37,110,Sharon Flores,Julian Barnes,0,-2,0,-1
37,76,Sharon Flores,Jordan Wood,0,-1,0,-1
37,85,Sharon Flores,Taylor Hughes,0,-2,0,-1
37,96,Sharon Flores,Owen Ford,0,-1,0,-1
37,75,Sharon Flores,Victoria Bennett,0,-2,0,-1
37,86,Sharon Flores,Ethan Flores,0,-1,0,-1
38,41,Edward Green,Amy Baker,1,-1,1,-1
38,46,Edward Green,Ryan Carter,1,-1,1,-1
38,51,Edward Green,Rebecca Torres,1,-1,1,-1
38,56,Edward Green,Brandon Sanchez,1,-1,1,-1
38,61,Edward Green,Olivia Morgan,1,-1,1,-1
38,66,Edward Green,Patrick Cooper,1,-1,1,-1
38,71,Edward Green,Janice Brooks,1,-1,1,-1
38,76,Edward Green,Jordan Wood,1,-1,1,-1
38,81,Edward Green,AJenkins,1,-1,1,-1
38,86,Edward Green,Ethan Flores,1,-1,1,-1
38,91,Edward Green,Jasmine Alexander,1,-1,1,-1
38,96,Edward Green,Owen Ford,1,-1,1,-1
38,101,Edward Green,Eva West,1,-1,1,-1
38,106,Edward Green,Gabriel Simmons,1,-1,1,-1
38,111,Edward Green,Aubrey Price,1,-1,1,-1
38,47,Edward Green,Emma Roberts,1,0,1,0
38,97,Edward Green,Isabella Hamilton,1,0,1,0
39,40,Cynthia Adams,Jason Nelson,2,-2,1,-1
39,45,Cynthia Adams,Melissa Mitchell,2,-2,1,-1
39,50,Cynthia Adams,Nicholas Turner,2,-2,1,-1
39,55,Cynthia Adams,Rachel Stewart,2,-2,1,-1
39,60,Cynthia Adams,Aaron Cook,2,-2,1,-1
39,65,Cynthia Adams,Katherine Rivera,2,-2,1,-1
39,70,Cynthia Adams,Bryan Ward,2,-2,1,-1
39,75,Cynthia Adams,Victoria Bennett,2,-2,1,-1
39,80,Cynthia Adams,Robin Coleman,2,-2,1,-1
39,85,Cynthia Adams,Taylor Hughes,2,-2,1,-1
39,90,Cynthia Adams,Dylan Bryant,2,-2,1,-1
39,95,Cynthia Adams,Hailey Myers,2,-2,1,-1
39,100,Cynthia Adams,Wyatt Wallace,2,-2,1,-1
39,105,Cynthia Adams,Lily Ford,2,-2,1,-1
39,110,Cynthia Adams,Julian Barnes,2,-2,1,-1
39,52,Cynthia Adams,Frank Parker,2,0,1,0
39,57,Cynthia Adams,Laura Morris,2,0,1,0
39,72,Cynthia Adams,Samuel Kelly,2,0,1,0
39,92,Cynthia Adams,Connor Russell,2,0,1,0
40,44,Jason Nelson,Jacob Campbell,-2,2,-1,1
40,49,Jason Nelson,Stephanie Evans,-2,2,-1,1
40,54,Jason Nelson,Scott Collins,-2,2,-1,1
40,59,Jason Nelson,Megan Reed,-2,2,-1,1
40,64,Jason Nelson,Zachary Bailey,-2,2,-1,1
40,69,Jason Nelson,Theresa Howard,-2,2,-1,1
40,74,Jason Nelson,Derek Price,-2,2,-1,1
40,79,Jason Nelson,Morgan Henderson,-2,2,-1,1
40,84,Jason Nelson,Alex Patterson,-2,2,-1,1
40,89,Jason Nelson,Alyssa Foster,-2,2,-1,1
40,94,Jason Nelson,Luke Diaz,-2,2,-1,1
40,99,Jason Nelson,Mia Sullivan,-2,2,-1,1
40,104,Jason Nelson,Isaac Hayes,-2,2,-1,1
40,109,Jason Nelson,Sofia Griffin,-2,2,-1,1
40,72,Jason Nelson,Samuel Kelly,-2,0,-1,0
40,82,Jason Nelson,Quinn Perry,-2,0,-1,0
41,43,Amy Baker,Angela Rivera,-1,1,-1,1
41,48,Amy Baker,Gary Phillips,-1,1,-1,1
41,53,Amy Baker,Janet Edwards,-1,1,-1,1
41,58,Amy Baker,Benjamin Rogers,-1,1,-1,1
41,63,Amy Baker,Cheryl Murphy,-1,1,-1,1
41,68,Amy Baker,Shane Cox,-1,1,-1,1
41,73,Amy Baker,Alice Sanders,-1,1,-1,1
41,78,Amy Baker,Jamie Ross,-1,1,-1,1
41,83,Amy Baker,Riley Powell,-1,1,-1,1
41,88,Amy Baker,Caleb Simmons,-1,1,-1,1
41,93,Amy Baker,Sierra Griffin,-1,1,-1,1
41,98,Amy Baker,Carter Graham,-1,1,-1,1
41,103,Amy Baker,Naomi Jordan,-1,1,-1,1
41,108,Amy Baker,Aaron Russell,-1,1,-1,1
41,113,Amy Baker,Caroline Patterson,-1,1,-1,1
41,47,Amy Baker,Emma Roberts,-1,0,-1,0
41,97,Amy Baker,Isabella Hamilton,-1,0,-1,0
42,43,Jeffrey Hall,Angela Rivera,0,1,0,1
42,84,Jeffrey Hall,Alex Patterson,0,2,0,1
42,98,Jeffrey Hall,Carter Graham,0,1,0,1
42,69,Jeffrey Hall,Theresa Howard,0,2,0,1
42,88,Jeffrey Hall,Caleb Simmons,0,1,0,1
42,49,Jeffrey Hall,Stephanie Evans,0,2,0,1
42,64,Jeffrey Hall,Zachary Bailey,0,2,0,1
42,59,Jeffrey Hall,Megan Reed,0,2,0,1
42,73,Jeffrey Hall,Alice Sanders,0,1,0,1
42,81,Jeffrey Hall,AJenkins,0,-1,0,-1
42,70,Jeffrey Hall,Bryan Ward,0,-2,0,-1
42,51,Jeffrey Hall,Rebecca Torres,0,-1,0,-1
42,91,Jeffrey Hall,Jasmine Alexander,0,-1,0,-1
42,86,Jeffrey Hall,Ethan Flores,0,-1,0,-1
42,101,Jeffrey Hall,Eva West,0,-1,0,-1
43,46,Angela Rivera,Ryan Carter,1,-1,1,-1
